clip_id,video_path,ann_path,label,split,frame_start,frame_end,clip_type,n_ann_frames,window_idx
F_107_1_2_0_0_nonfight_3,/data/raw/UBI_FIGHTS/videos/fight/F_107_1_2_0_0.mp4,/data/raw/UBI_FIGHTS/annotation/F_107_1_2_0_0.csv,0,train,2675,2707,negative,3360,0
F_108_0_0_0_0_fight_0_72_w0,/data/raw/UBI_FIGHTS/videos/fight/F_108_0_0_0_0.mp4,/data/raw/UBI_FIGHTS/annotation/F_108_0_0_0_0.csv,1,train,0,72,positive,1920,0
F_108_0_0_0_0_fight_0_72_w1,/data/raw/UBI_FIGHTS/videos/fight/F_108_0_0_0_0.mp4,/data/raw/UBI_FIGHTS/annotation/F_108_0_0_0_0.csv,1,train,0,72,positive,1920,1
F_108_0_0_0_0_fight_605_760_w0,/data/raw/UBI_FIGHTS/videos/fight/F_108_0_0_0_0.mp4,/data/raw/UBI_FIGHTS/annotation/F_108_0_0_0_0.csv,1,train,605,760,positive,1920,0
F_108_0_0_0_0_fight_605_760_w1,/data/raw/UBI_FIGHTS/videos/fight/F_108_0_0_0_0.mp4,/data/raw/UBI_FIGHTS/annotation/F_108_0_0_0_0.csv,1,train,605,760,positive,1920,1
F_108_0_0_0_0_fight_605_760_w2,/data/raw/UBI_FIGHTS/videos/fight/F_108_0_0_0_0.mp4,/data/raw/UBI_FIGHTS/annotation/F_108_0_0_0_0.csv,1,train,605,760,positive,1920,2
F_108_0_0_0_0_fight_832_960_w0,/data/raw/UBI_FIGHTS/videos/fight/F_108_0_0_0_0.mp4,/data/raw/UBI_FIGHTS/annotation/F_108_0_0_0_0.csv,1,train,832,960,positive,1920,0
F_108_0_0_0_0_fight_832_960_w1,/data/raw/UBI_FIGHTS/videos/fight/F_108_0_0_0_0.mp4,/data/raw/UBI_FIGHTS/annotation/F_108_0_0_0_0.csv,1,train,832,960,positive,1920,1
F_108_0_0_0_0_fight_832_960_w2,/data/raw/UBI_FIGHTS/videos/fight/F_108_0_0_0_0.mp4,/data/raw/UBI_FIGHTS/annotation/F_108_0_0_0_0.csv,1,train,832,960,positive,1920,2
F_108_0_0_0_0_fight_1079_1153_w0,/data/raw/UBI_FIGHTS/videos/fight/F_108_0_0_0_0.mp4,/data/raw/UBI_FIGHTS/annotation/F_108_0_0_0_0.csv,1,train,1079,1153,positive,1920,0
F_108_0_0_0_0_fight_1079_1153_w1,/data/raw/UBI_FIGHTS/videos/fight/F_108_0_0_0_0.mp4,/data/raw/UBI_FIGHTS/annotation/F_108_0_0_0_0.csv,1,train,1079,1153,positive,1920,1
F_108_0_0_0_0_nonfight_0,/data/raw/UBI_FIGHTS/videos/fight/F_108_0_0_0_0.mp4,/data/raw/UBI_FIGHTS/annotation/F_108_0_0_0_0.csv,0,train,1655,1687,negative,1920,0
F_108_0_0_0_0_nonfight_1,/data/raw/UBI_FIGHTS/videos/fight/F_108_0_0_0_0.mp4,/data/raw/UBI_FIGHTS/annotation/F_108_0_0_0_0.csv,0,train,1279,1311,negative,1920,0
F_108_0_0_0_0_nonfight_2,/data/raw/UBI_FIGHTS/videos/fight/F_108_0_0_0_0.mp4,/data/raw/UBI_FIGHTS/annotation/F_108_0_0_0_0.csv,0,train,489,521,negative,1920,0
F_108_0_0_0_0_nonfight_3,/data/raw/UBI_FIGHTS/videos/fight/F_108_0_0_0_0.mp4,/data/raw/UBI_FIGHTS/annotation/F_108_0_0_0_0.csv,0,train,1517,1549,negative,1920,0
F_109_1_2_0_0_fight_0_493_w0,/data/raw/UBI_FIGHTS/videos/fight/F_109_1_2_0_0.mp4,/data/raw/UBI_FIGHTS/annotation/F_109_1_2_0_0.csv,1,train,0,493,positive,3840,0
F_109_1_2_0_0_fight_0_493_w1,/data/raw/UBI_FIGHTS/videos/fight/F_109_1_2_0_0.mp4,/data/raw/UBI_FIGHTS/annotation/F_109_1_2_0_0.csv,1,train,0,493,positive,3840,1
F_109_1_2_0_0_fight_0_493_w2,/data/raw/UBI_FIGHTS/videos/fight/F_109_1_2_0_0.mp4,/data/raw/UBI_FIGHTS/annotation/F_109_1_2_0_0.csv,1,train,0,493,positive,3840,2
F_109_1_2_0_0_fight_937_960_w0,/data/raw/UBI_FIGHTS/videos/fight/F_109_1_2_0_0.mp4,/data/raw/UBI_FIGHTS/annotation/F_109_1_2_0_0.csv,1,train,937,960,positive,3840,0
F_109_1_2_0_0_fight_1227_1440_w0,/data/raw/UBI_FIGHTS/videos/fight/F_109_1_2_0_0.mp4,/data/raw/UBI_FIGHTS/annotation/F_109_1_2_0_0.csv,1,train,1227,1440,positive,3840,0
F_109_1_2_0_0_fight_1227_1440_w1,/data/raw/UBI_FIGHTS/videos/fight/F_109_1_2_0_0.mp4,/data/raw/UBI_FIGHTS/annotation/F_109_1_2_0_0.csv,1,train,1227,1440,positive,3840,1
F_109_1_2_0_0_fight_1227_1440_w2,/data/raw/UBI_FIGHTS/videos/fight/F_109_1_2_0_0.mp4,/data/raw/UBI_FIGHTS/annotation/F_109_1_2_0_0.csv,1,train,1227,1440,positive,3840,2
F_109_1_2_0_0_fight_3360_3389_w0,/data/raw/UBI_FIGHTS/videos/fight/F_109_1_2_0_0.mp4,/data/raw/UBI_FIGHTS/annotation/F_109_1_2_0_0.csv,1,train,3360,3389,positive,3840,0
F_109_1_2_0_0_nonfight_0,/data/raw/UBI_FIGHTS/videos/fight/F_109_1_2_0_0.mp4,/data/raw/UBI_FIGHTS/annotation/F_109_1_2_0_0.csv,0,train,3731,3763,negative,3840,0
F_109_1_2_0_0_nonfight_1,/data/raw/UBI_FIGHTS/videos/fight/F_109_1_2_0_0.mp4,/data/raw/UBI_FIGHTS/annotation/F_109_1_2_0_0.csv,0,train,3567,3599,negative,3840,0
F_109_1_2_0_0_nonfight_2,/data/raw/UBI_FIGHTS/videos/fight/F_109_1_2_0_0.mp4,/data/raw/UBI_FIGHTS/annotation/F_109_1_2_0_0.csv,0,train,1536,1568,negative,3840,0
F_109_1_2_0_0_nonfight_3,/data/raw/UBI_FIGHTS/videos/fight/F_109_1_2_0_0.mp4,/data/raw/UBI_FIGHTS/annotation/F_109_1_2_0_0.csv,0,train,3662,3694,negative,3840,0
F_10_0_0_0_0_fight_480_1167_w0,/data/raw/UBI_FIGHTS/videos/fight/F_10_0_0_0_0.mp4,/data/raw/UBI_FIGHTS/annotation/F_10_0_0_0_0.csv,1,train,480,1167,positive,1440,0
F_10_0_0_0_0_fight_480_1167_w1,/data/raw/UBI_FIGHTS/videos/fight/F_10_0_0_0_0.mp4,/data/raw/UBI_FIGHTS/annotation/F_10_0_0_0_0.csv,1,train,480,1167,positive,1440,1
F_10_0_0_0_0_fight_480_1167_w2,/data/raw/UBI_FIGHTS/videos/fight/F_10_0_0_0_0.mp4,/data/raw/UBI_FIGHTS/annotation/F_10_0_0_0_0.csv,1,train,480,1167,positive,1440,2
F_10_0_0_0_0_nonfight_0,/data/raw/UBI_FIGHTS/videos/fight/F_10_0_0_0_0.mp4,/data/raw/UBI_FIGHTS/annotation/F_10_0_0_0_0.csv,0,train,309,341,negative,1440,0
F_10_0_0_0_0_nonfight_1,/data/raw/UBI_FIGHTS/videos/fight/F_10_0_0_0_0.mp4,/data/raw/UBI_FIGHTS/annotation/F_10_0_0_0_0.csv,0,train,398,430,negative,1440,0
F_10_0_0_0_0_nonfight_2,/data/raw/UBI_FIGHTS/videos/fight/F_10_0_0_0_0.mp4,/data/raw/UBI_FIGHTS/annotation/F_10_0_0_0_0.csv,0,train,1364,1396,negative,1440,0
F_10_0_0_0_0_nonfight_3,/data/raw/UBI_FIGHTS/videos/fight/F_10_0_0_0_0.mp4,/data/raw/UBI_FIGHTS/annotation/F_10_0_0_0_0.csv,0,train,438,470,negative,1440,0
F_110_1_2_0_0_fight_960_1160_w0,/data/raw/UBI_FIGHTS/videos/fight/F_110_1_2_0_0.mp4,/data/raw/UBI_FIGHTS/annotation/F_110_1_2_0_0.csv,1,train,960,1160,positive,2400,0
F_110_1_2_0_0_fight_960_1160_w1,/data/raw/UBI_FIGHTS/videos/fight/F_110_1_2_0_0.mp4,/data/raw/UBI_FIGHTS/annotation/F_110_1_2_0_0.csv,1,train,960,1160,positive,2400,1
F_110_1_2_0_0_fight_960_1160_w2,/data/raw/UBI_FIGHTS/videos/fight/F_110_1_2_0_0.mp4,/data/raw/UBI_FIGHTS/annotation/F_110_1_2_0_0.csv,1,train,960,1160,positive,2400,2
F_110_1_2_0_0_fight_1591_1920_w0,/data/raw/UBI_FIGHTS/videos/fight/F_110_1_2_0_0.mp4,/data/raw/UBI_FIGHTS/annotation/F_110_1_2_0_0.csv,1,train,1591,1920,positive,2400,0
F_110_1_2_0_0_fight_1591_1920_w1,/data/raw/UBI_FIGHTS/videos/fight/F_110_1_2_0_0.mp4,/data/raw/UBI_FIGHTS/annotation/F_110_1_2_0_0.csv,1,train,1591,1920,positive,2400,1
F_110_1_2_0_0_fight_1591_1920_w2,/data/raw/UBI_FIGHTS/videos/fight/F_110_1_2_0_0.mp4,/data/raw/UBI_FIGHTS/annotation/F_110_1_2_0_0.csv,1,train,1591,1920,positive,2400,2
F_110_1_2_0_0_nonfight_0,/data/raw/UBI_FIGHTS/videos/fight/F_110_1_2_0_0.mp4,/data/raw/UBI_FIGHTS/annotation/F_110_1_2_0_0.csv,0,train,2355,2387,negative,2400,0
F_110_1_2_0_0_nonfight_1,/data/raw/UBI_FIGHTS/videos/fight/F_110_1_2_0_0.mp4,/data/raw/UBI_FIGHTS/annotation/F_110_1_2_0_0.csv,0,train,1243,1275,negative,2400,0
F_110_1_2_0_0_nonfight_2,/data/raw/UBI_FIGHTS/videos/fight/F_110_1_2_0_0.mp4,/data/raw/UBI_FIGHTS/annotation/F_110_1_2_0_0.csv,0,train,908,940,negative,2400,0
F_110_1_2_0_0_nonfight_3,/data/raw/UBI_FIGHTS/videos/fight/F_110_1_2_0_0.mp4,/data/raw/UBI_FIGHTS/annotation/F_110_1_2_0_0.csv,0,train,231,263,negative,2400,0
F_111_0_0_0_0_fight_0_480_w0,/data/raw/UBI_FIGHTS/videos/fight/F_111_0_0_0_0.mp4,/data/raw/UBI_FIGHTS/annotation/F_111_0_0_0_0.csv,1,train,0,480,positive,1920,0
F_111_0_0_0_0_fight_0_480_w1,/data/raw/UBI_FIGHTS/videos/fight/F_111_0_0_0_0.mp4,/data/raw/UBI_FIGHTS/annotation/F_111_0_0_0_0.csv,1,train,0,480,positive,1920,1
F_111_0_0_0_0_fight_0_480_w2,/data/raw/UBI_FIGHTS/videos/fight/F_111_0_0_0_0.mp4,/data/raw/UBI_FIGHTS/annotation/F_111_0_0_0_0.csv,1,train,0,480,positive,1920,2
F_111_0_0_0_0_fight_748_1044_w0,/data/raw/UBI_FIGHTS/videos/fight/F_111_0_0_0_0.mp4,/data/raw/UBI_FIGHTS/annotation/F_111_0_0_0_0.csv,1,train,748,1044,positive,1920,0
F_111_0_0_0_0_fight_748_1044_w1,/data/raw/UBI_FIGHTS/videos/fight/F_111_0_0_0_0.mp4,/data/raw/UBI_FIGHTS/annotation/F_111_0_0_0_0.csv,1,train,748,1044,positive,1920,1
F_111_0_0_0_0_fight_748_1044_w2,/data/raw/UBI_FIGHTS/videos/fight/F_111_0_0_0_0.mp4,/data/raw/UBI_FIGHTS/annotation/F_111_0_0_0_0.csv,1,train,748,1044,positive,1920,2
F_111_0_0_0_0_fight_1440_1920_w0,/data/raw/UBI_FIGHTS/videos/fight/F_111_0_0_0_0.mp4,/data/raw/UBI_FIGHTS/annotation/F_111_0_0_0_0.csv,1,train,1440,1920,positive,1920,0
F_111_0_0_0_0_fight_1440_1920_w1,/data/raw/UBI_FIGHTS/videos/fight/F_111_0_0_0_0.mp4,/data/raw/UBI_FIGHTS/annotation/F_111_0_0_0_0.csv,1,train,1440,1920,positive,1920,1
F_111_0_0_0_0_fight_1440_1920_w2,/data/raw/UBI_FIGHTS/videos/fight/F_111_0_0_0_0.mp4,/data/raw/UBI_FIGHTS/annotation/F_111_0_0_0_0.csv,1,train,1440,1920,positive,1920,2
F_111_0_0_0_0_nonfight_0,/data/raw/UBI_FIGHTS/videos/fight/F_111_0_0_0_0.mp4,/data/raw/UBI_FIGHTS/annotation/F_111_0_0_0_0.csv,0,train,694,726,negative,1920,0
F_111_0_0_0_0_nonfight_1,/data/raw/UBI_FIGHTS/videos/fight/F_111_0_0_0_0.mp4,/data/raw/UBI_FIGHTS/annotation/F_111_0_0_0_0.csv,0,train,529,561,negative,1920,0
F_111_0_0_0_0_nonfight_2,/data/raw/UBI_FIGHTS/videos/fight/F_111_0_0_0_0.mp4,/data/raw/UBI_FIGHTS/annotation/F_111_0_0_0_0.csv,0,train,1106,1138,negative,1920,0
F_111_0_0_0_0_nonfight_3,/data/raw/UBI_FIGHTS/videos/fight/F_111_0_0_0_0.mp4,/data/raw/UBI_FIGHTS/annotation/F_111_0_0_0_0.csv,0,train,485,517,negative,1920,0
F_112_0_0_0_0_fight_0_480_w0,/data/raw/UBI_FIGHTS/videos/fight/F_112_0_0_0_0.mp4,/data/raw/UBI_FIGHTS/annotation/F_112_0_0_0_0.csv,1,test,0,480,positive,5280,0
F_112_0_0_0_0_fight_0_480_w1,/data/raw/UBI_FIGHTS/videos/fight/F_112_0_0_0_0.mp4,/data/raw/UBI_FIGHTS/annotation/F_112_0_0_0_0.csv,1,test,0,480,positive,5280,1
F_112_0_0_0_0_fight_0_480_w2,/data/raw/UBI_FIGHTS/videos/fight/F_112_0_0_0_0.mp4,/data/raw/UBI_FIGHTS/annotation/F_112_0_0_0_0.csv,1,test,0,480,positive,5280,2
F_112_0_0_0_0_fight_3055_3124_w0,/data/raw/UBI_FIGHTS/videos/fight/F_112_0_0_0_0.mp4,/data/raw/UBI_FIGHTS/annotation/F_112_0_0_0_0.csv,1,test,3055,3124,positive,5280,0
F_112_0_0_0_0_fight_3055_3124_w1,/data/raw/UBI_FIGHTS/videos/fight/F_112_0_0_0_0.mp4,/data/raw/UBI_FIGHTS/annotation/F_112_0_0_0_0.csv,1,test,3055,3124,positive,5280,1
F_112_0_0_0_0_fight_3343_3360_w0,/data/raw/UBI_FIGHTS/videos/fight/F_112_0_0_0_0.mp4,/data/raw/UBI_FIGHTS/annotation/F_112_0_0_0_0.csv,1,test,3343,3360,positive,5280,0
F_112_0_0_0_0_fight_3840_3959_w0,/data/raw/UBI_FIGHTS/videos/fight/F_112_0_0_0_0.mp4,/data/raw/UBI_FIGHTS/annotation/F_112_0_0_0_0.csv,1,test,3840,3959,positive,5280,0
F_112_0_0_0_0_fight_3840_3959_w1,/data/raw/UBI_FIGHTS/videos/fight/F_112_0_0_0_0.mp4,/data/raw/UBI_FIGHTS/annotation/F_112_0_0_0_0.csv,1,test,3840,3959,positive,5280,1
F_112_0_0_0_0_fight_3840_3959_w2,/data/raw/UBI_FIGHTS/videos/fight/F_112_0_0_0_0.mp4,/data/raw/UBI_FIGHTS/annotation/F_112_0_0_0_0.csv,1,test,3840,3959,positive,5280,2
F_112_0_0_0_0_fight_4075_4168_w0,/data/raw/UBI_FIGHTS/videos/fight/F_112_0_0_0_0.mp4,/data/raw/UBI_FIGHTS/annotation/F_112_0_0_0_0.csv,1,test,4075,4168,positive,5280,0
F_112_0_0_0_0_fight_4075_4168_w1,/data/raw/UBI_FIGHTS/videos/fight/F_112_0_0_0_0.mp4,/data/raw/UBI_FIGHTS/annotation/F_112_0_0_0_0.csv,1,test,4075,4168,positive,5280,1
F_112_0_0_0_0_nonfight_0,/data/raw/UBI_FIGHTS/videos/fight/F_112_0_0_0_0.mp4,/data/raw/UBI_FIGHTS/annotation/F_112_0_0_0_0.csv,0,test,2349,2381,negative,5280,0
F_112_0_0_0_0_nonfight_1,/data/raw/UBI_FIGHTS/videos/fight/F_112_0_0_0_0.mp4,/data/raw/UBI_FIGHTS/annotation/F_112_0_0_0_0.csv,0,test,2268,2300,negative,5280,0
F_112_0_0_0_0_nonfight_2,/data/raw/UBI_FIGHTS/videos/fight/F_112_0_0_0_0.mp4,/data/raw/UBI_FIGHTS/annotation/F_112_0_0_0_0.csv,0,test,522,554,negative,5280,0
F_112_0_0_0_0_nonfight_3,/data/raw/UBI_FIGHTS/videos/fight/F_112_0_0_0_0.mp4,/data/raw/UBI_FIGHTS/annotation/F_112_0_0_0_0.csv,0,test,1045,1077,negative,5280,0
F_113_1_2_0_0_nonfight_0,/data/raw/UBI_FIGHTS/videos/fight/F_113_1_2_0_0.mp4,/data/raw/UBI_FIGHTS/annotation/F_113_1_2_0_0.csv,0,train,708,740,negative,960,0
F_113_1_2_0_0_nonfight_1,/data/raw/UBI_FIGHTS/videos/fight/F_113_1_2_0_0.mp4,/data/raw/UBI_FIGHTS/annotation/F_113_1_2_0_0.csv,0,train,630,662,negative,960,0
F_113_1_2_0_0_nonfight_2,/data/raw/UBI_FIGHTS/videos/fight/F_113_1_2_0_0.mp4,/data/raw/UBI_FIGHTS/annotation/F_113_1_2_0_0.csv,0,train,44,76,negative,960,0
F_113_1_2_0_0_nonfight_3,/data/raw/UBI_FIGHTS/videos/fight/F_113_1_2_0_0.mp4,/data/raw/UBI_FIGHTS/annotation/F_113_1_2_0_0.csv,0,train,218,250,negative,960,0
F_114_0_0_0_0_fight_182_1440_w0,/data/raw/UBI_FIGHTS/videos/fight/F_114_0_0_0_0.mp4,/data/raw/UBI_FIGHTS/annotation/F_114_0_0_0_0.csv,1,train,182,1440,positive,1440,0
F_114_0_0_0_0_fight_182_1440_w1,/data/raw/UBI_FIGHTS/videos/fight/F_114_0_0_0_0.mp4,/data/raw/UBI_FIGHTS/annotation/F_114_0_0_0_0.csv,1,train,182,1440,positive,1440,1
F_114_0_0_0_0_fight_182_1440_w2,/data/raw/UBI_FIGHTS/videos/fight/F_114_0_0_0_0.mp4,/data/raw/UBI_FIGHTS/annotation/F_114_0_0_0_0.csv,1,train,182,1440,positive,1440,2
F_114_0_0_0_0_nonfight_0,/data/raw/UBI_FIGHTS/videos/fight/F_114_0_0_0_0.mp4,/data/raw/UBI_FIGHTS/annotation/F_114_0_0_0_0.csv,0,train,1,33,negative,1440,0
F_114_0_0_0_0_nonfight_1,/data/raw/UBI_FIGHTS/videos/fight/F_114_0_0_0_0.mp4,/data/raw/UBI_FIGHTS/annotation/F_114_0_0_0_0.csv,0,train,68,100,negative,1440,0
F_114_0_0_0_0_nonfight_2,/data/raw/UBI_FIGHTS/videos/fight/F_114_0_0_0_0.mp4,/data/raw/UBI_FIGHTS/annotation/F_114_0_0_0_0.csv,0,train,115,147,negative,1440,0
F_114_0_0_0_0_nonfight_3,/data/raw/UBI_FIGHTS/videos/fight/F_114_0_0_0_0.mp4,/data/raw/UBI_FIGHTS/annotation/F_114_0_0_0_0.csv,0,train,149,181,negative,1440,0
F_115_1_2_0_0_fight_0_219_w0,/data/raw/UBI_FIGHTS/videos/fight/F_115_1_2_0_0.mp4,/data/raw/UBI_FIGHTS/annotation/F_115_1_2_0_0.csv,1,train,0,219,positive,960,0
F_115_1_2_0_0_fight_0_219_w1,/data/raw/UBI_FIGHTS/videos/fight/F_115_1_2_0_0.mp4,/data/raw/UBI_FIGHTS/annotation/F_115_1_2_0_0.csv,1,train,0,219,positive,960,1
F_115_1_2_0_0_fight_0_219_w2,/data/raw/UBI_FIGHTS/videos/fight/F_115_1_2_0_0.mp4,/data/raw/UBI_FIGHTS/annotation/F_115_1_2_0_0.csv,1,train,0,219,positive,960,2
F_115_1_2_0_0_fight_554_960_w0,/data/raw/UBI_FIGHTS/videos/fight/F_115_1_2_0_0.mp4,/data/raw/UBI_FIGHTS/annotation/F_115_1_2_0_0.csv,1,train,554,960,positive,960,0
F_115_1_2_0_0_fight_554_960_w1,/data/raw/UBI_FIGHTS/videos/fight/F_115_1_2_0_0.mp4,/data/raw/UBI_FIGHTS/annotation/F_115_1_2_0_0.csv,1,train,554,960,positive,960,1
F_115_1_2_0_0_fight_554_960_w2,/data/raw/UBI_FIGHTS/videos/fight/F_115_1_2_0_0.mp4,/data/raw/UBI_FIGHTS/annotation/F_115_1_2_0_0.csv,1,train,554,960,positive,960,2
F_115_1_2_0_0_nonfight_0,/data/raw/UBI_FIGHTS/videos/fight/F_115_1_2_0_0.mp4,/data/raw/UBI_FIGHTS/annotation/F_115_1_2_0_0.csv,0,train,253,285,negative,960,0
F_115_1_2_0_0_nonfight_1,/data/raw/UBI_FIGHTS/videos/fight/F_115_1_2_0_0.mp4,/data/raw/UBI_FIGHTS/annotation/F_115_1_2_0_0.csv,0,train,409,441,negative,960,0
F_115_1_2_0_0_nonfight_2,/data/raw/UBI_FIGHTS/videos/fight/F_115_1_2_0_0.mp4,/data/raw/UBI_FIGHTS/annotation/F_115_1_2_0_0.csv,0,train,376,408,negative,960,0
F_115_1_2_0_0_nonfight_3,/data/raw/UBI_FIGHTS/videos/fight/F_115_1_2_0_0.mp4,/data/raw/UBI_FIGHTS/annotation/F_115_1_2_0_0.csv,0,train,330,362,negative,960,0
F_116_0_0_0_0_fight_0_338_w0,/data/raw/UBI_FIGHTS/videos/fight/F_116_0_0_0_0.mp4,/data/raw/UBI_FIGHTS/annotation/F_116_0_0_0_0.csv,1,test,0,338,positive,10080,0
F_116_0_0_0_0_fight_0_338_w1,/data/raw/UBI_FIGHTS/videos/fight/F_116_0_0_0_0.mp4,/data/raw/UBI_FIGHTS/annotation/F_116_0_0_0_0.csv,1,test,0,338,positive,10080,1
F_116_0_0_0_0_fight_0_338_w2,/data/raw/UBI_FIGHTS/videos/fight/F_116_0_0_0_0.mp4,/data/raw/UBI_FIGHTS/annotation/F_116_0_0_0_0.csv,1,test,0,338,positive,10080,2
F_116_0_0_0_0_fight_1440_1920_w0,/data/raw/UBI_FIGHTS/videos/fight/F_116_0_0_0_0.mp4,/data/raw/UBI_FIGHTS/annotation/F_116_0_0_0_0.csv,1,test,1440,1920,positive,10080,0
F_116_0_0_0_0_fight_1440_1920_w1,/data/raw/UBI_FIGHTS/videos/fight/F_116_0_0_0_0.mp4,/data/raw/UBI_FIGHTS/annotation/F_116_0_0_0_0.csv,1,test,1440,1920,positive,10080,1
F_116_0_0_0_0_fight_1440_1920_w2,/data/raw/UBI_FIGHTS/videos/fight/F_116_0_0_0_0.mp4,/data/raw/UBI_FIGHTS/annotation/F_116_0_0_0_0.csv,1,test,1440,1920,positive,10080,2
F_116_0_0_0_0_fight_2880_3360_w0,/data/raw/UBI_FIGHTS/videos/fight/F_116_0_0_0_0.mp4,/data/raw/UBI_FIGHTS/annotation/F_116_0_0_0_0.csv,1,test,2880,3360,positive,10080,0
F_116_0_0_0_0_fight_2880_3360_w1,/data/raw/UBI_FIGHTS/videos/fight/F_116_0_0_0_0.mp4,/data/raw/UBI_FIGHTS/annotation/F_116_0_0_0_0.csv,1,test,2880,3360,positive,10080,1
F_116_0_0_0_0_fight_2880_3360_w2,/data/raw/UBI_FIGHTS/videos/fight/F_116_0_0_0_0.mp4,/data/raw/UBI_FIGHTS/annotation/F_116_0_0_0_0.csv,1,test,2880,3360,positive,10080,2
F_116_0_0_0_0_fight_4163_4302_w0,/data/raw/UBI_FIGHTS/videos/fight/F_116_0_0_0_0.mp4,/data/raw/UBI_FIGHTS/annotation/F_116_0_0_0_0.csv,1,test,4163,4302,positive,10080,0
F_116_0_0_0_0_fight_4163_4302_w1,/data/raw/UBI_FIGHTS/videos/fight/F_116_0_0_0_0.mp4,/data/raw/UBI_FIGHTS/annotation/F_116_0_0_0_0.csv,1,test,4163,4302,positive,10080,1
F_116_0_0_0_0_fight_4163_4302_w2,/data/raw/UBI_FIGHTS/videos/fight/F_116_0_0_0_0.mp4,/data/raw/UBI_FIGHTS/annotation/F_116_0_0_0_0.csv,1,test,4163,4302,positive,10080,2
F_116_0_0_0_0_fight_4663_4700_w0,/data/raw/UBI_FIGHTS/videos/fight/F_116_0_0_0_0.mp4,/data/raw/UBI_FIGHTS/annotation/F_116_0_0_0_0.csv,1,test,4663,4700,positive,10080,0
F_116_0_0_0_0_fight_5245_5280_w0,/data/raw/UBI_FIGHTS/videos/fight/F_116_0_0_0_0.mp4,/data/raw/UBI_FIGHTS/annotation/F_116_0_0_0_0.csv,1,test,5245,5280,positive,10080,0
F_116_0_0_0_0_fight_5790_5992_w0,/data/raw/UBI_FIGHTS/videos/fight/F_116_0_0_0_0.mp4,/data/raw/UBI_FIGHTS/annotation/F_116_0_0_0_0.csv,1,test,5790,5992,positive,10080,0
F_116_0_0_0_0_fight_5790_5992_w1,/data/raw/UBI_FIGHTS/videos/fight/F_116_0_0_0_0.mp4,/data/raw/UBI_FIGHTS/annotation/F_116_0_0_0_0.csv,1,test,5790,5992,positive,10080,1
F_116_0_0_0_0_fight_5790_5992_w2,/data/raw/UBI_FIGHTS/videos/fight/F_116_0_0_0_0.mp4,/data/raw/UBI_FIGHTS/annotation/F_116_0_0_0_0.csv,1,test,5790,5992,positive,10080,2
F_116_0_0_0_0_fight_6242_6295_w0,/data/raw/UBI_FIGHTS/videos/fight/F_116_0_0_0_0.mp4,/data/raw/UBI_FIGHTS/annotation/F_116_0_0_0_0.csv,1,test,6242,6295,positive,10080,0
F_116_0_0_0_0_fight_6361_6507_w0,/data/raw/UBI_FIGHTS/videos/fight/F_116_0_0_0_0.mp4,/data/raw/UBI_FIGHTS/annotation/F_116_0_0_0_0.csv,1,test,6361,6507,positive,10080,0
F_116_0_0_0_0_fight_6361_6507_w1,/data/raw/UBI_FIGHTS/videos/fight/F_116_0_0_0_0.mp4,/data/raw/UBI_FIGHTS/annotation/F_116_0_0_0_0.csv,1,test,6361,6507,positive,10080,1
F_116_0_0_0_0_fight_6361_6507_w2,/data/raw/UBI_FIGHTS/videos/fight/F_116_0_0_0_0.mp4,/data/raw/UBI_FIGHTS/annotation/F_116_0_0_0_0.csv,1,test,6361,6507,positive,10080,2
F_116_0_0_0_0_fight_7756_7850_w0,/data/raw/UBI_FIGHTS/videos/fight/F_116_0_0_0_0.mp4,/data/raw/UBI_FIGHTS/annotation/F_116_0_0_0_0.csv,1,test,7756,7850,positive,10080,0
F_116_0_0_0_0_fight_7756_7850_w1,/data/raw/UBI_FIGHTS/videos/fight/F_116_0_0_0_0.mp4,/data/raw/UBI_FIGHTS/annotation/F_116_0_0_0_0.csv,1,test,7756,7850,positive,10080,1
F_116_0_0_0_0_fight_9230_9334_w0,/data/raw/UBI_FIGHTS/videos/fight/F_116_0_0_0_0.mp4,/data/raw/UBI_FIGHTS/annotation/F_116_0_0_0_0.csv,1,test,9230,9334,positive,10080,0
F_116_0_0_0_0_fight_9230_9334_w1,/data/raw/UBI_FIGHTS/videos/fight/F_116_0_0_0_0.mp4,/data/raw/UBI_FIGHTS/annotation/F_116_0_0_0_0.csv,1,test,9230,9334,positive,10080,1
F_116_0_0_0_0_fight_9230_9334_w2,/data/raw/UBI_FIGHTS/videos/fight/F_116_0_0_0_0.mp4,/data/raw/UBI_FIGHTS/annotation/F_116_0_0_0_0.csv,1,test,9230,9334,positive,10080,2
F_116_0_0_0_0_fight_9600_9626_w0,/data/raw/UBI_FIGHTS/videos/fight/F_116_0_0_0_0.mp4,/data/raw/UBI_FIGHTS/annotation/F_116_0_0_0_0.csv,1,test,9600,9626,positive,10080,0
F_116_0_0_0_0_fight_10012_10080_w0,/data/raw/UBI_FIGHTS/videos/fight/F_116_0_0_0_0.mp4,/data/raw/UBI_FIGHTS/annotation/F_116_0_0_0_0.csv,1,test,10012,10080,positive,10080,0
F_116_0_0_0_0_fight_10012_10080_w1,/data/raw/UBI_FIGHTS/videos/fight/F_116_0_0_0_0.mp4,/data/raw/UBI_FIGHTS/annotation/F_116_0_0_0_0.csv,1,test,10012,10080,positive,10080,1
