clip_id,split,label,q_skel,q_int,q_obj,q_po,valid_ratio
F_120_1_0_0_0_fight_255_960_w1,test,1,0.78125,0.34375,1.0,0.78125,0.78125
F_120_1_0_0_0_fight_255_960_w2,test,1,1.0,0.96875,1.0,1.0,1.0
F_120_1_0_0_0_nonfight_0,test,0,0.34375,0.0,1.0,0.34375,0.34375
F_120_1_0_0_0_nonfight_1,test,0,0.25,0.0,1.0,0.25,0.25
F_120_1_0_0_0_nonfight_2,test,0,0.21875,0.0,1.0,0.21875,0.21875
F_120_1_0_0_0_nonfight_3,test,0,0.0625,0.0,1.0,0.0625,0.0625
F_121_1_0_0_0_fight_0_226_w0,train,1,1.0,1.0,1.0,1.0,1.0
F_121_1_0_0_0_fight_0_226_w1,train,1,1.0,1.0,1.0,1.0,1.0
F_121_1_0_0_0_fight_0_226_w2,train,1,1.0,1.0,1.0,1.0,1.0
F_121_1_0_0_0_fight_1015_1102_w0,train,1,1.0,1.0,1.0,1.0,1.0
F_121_1_0_0_0_fight_1015_1102_w1,train,1,1.0,1.0,1.0,1.0,1.0
F_121_1_0_0_0_fight_1139_1440_w0,train,1,1.0,1.0,1.0,1.0,1.0
F_121_1_0_0_0_fight_1139_1440_w1,train,1,1.0,1.0,1.0,1.0,1.0
F_121_1_0_0_0_fight_1139_1440_w2,train,1,1.0,1.0,1.0,1.0,1.0
F_121_1_0_0_0_fight_2076_2400_w0,train,1,1.0,1.0,1.0,1.0,1.0
F_121_1_0_0_0_fight_2076_2400_w1,train,1,1.0,1.0,1.0,1.0,1.0
F_121_1_0_0_0_fight_2076_2400_w2,train,1,1.0,1.0,1.0,1.0,1.0
F_121_1_0_0_0_fight_6720_7200_w0,train,1,1.0,1.0,1.0,1.0,1.0
F_121_1_0_0_0_fight_6720_7200_w1,train,1,1.0,1.0,1.0,1.0,1.0
F_121_1_0_0_0_fight_6720_7200_w2,train,1,1.0,1.0,1.0,1.0,1.0
F_121_1_0_0_0_fight_7680_7920_w0,train,1,1.0,1.0,1.0,1.0,1.0
F_121_1_0_0_0_fight_7680_7920_w1,train,1,1.0,1.0,1.0,1.0,1.0
F_121_1_0_0_0_fight_7680_7920_w2,train,1,1.0,1.0,1.0,1.0,1.0
F_121_1_0_0_0_fight_8160_8190_w0,train,1,1.0,1.0,1.0,1.0,1.0
F_121_1_0_0_0_fight_9600_10080_w0,train,1,1.0,1.0,1.0,1.0,1.0
F_121_1_0_0_0_fight_9600_10080_w1,train,1,1.0,1.0,1.0,1.0,1.0
F_121_1_0_0_0_fight_9600_10080_w2,train,1,1.0,1.0,1.0,1.0,1.0
F_121_1_0_0_0_fight_10560_11040_w0,train,1,1.0,1.0,1.0,1.0,1.0
F_121_1_0_0_0_fight_10560_11040_w1,train,1,1.0,1.0,1.0,1.0,1.0
F_121_1_0_0_0_fight_10560_11040_w2,train,1,1.0,1.0,1.0,1.0,1.0
F_121_1_0_0_0_fight_12189_12960_w0,train,1,1.0,1.0,1.0,1.0,1.0
F_121_1_0_0_0_fight_12189_12960_w1,train,1,1.0,1.0,1.0,1.0,1.0
F_121_1_0_0_0_fight_12189_12960_w2,train,1,1.0,1.0,1.0,1.0,1.0
F_121_1_0_0_0_fight_14400_14880_w0,train,1,0.96875,0.5625,1.0,0.96875,0.96875
F_121_1_0_0_0_fight_14400_14880_w1,train,1,1.0,1.0,1.0,1.0,1.0
F_121_1_0_0_0_fight_14400_14880_w2,train,1,1.0,1.0,1.0,1.0,1.0
F_121_1_0_0_0_nonfight_0,train,0,1.0,1.0,1.0,1.0,1.0
F_121_1_0_0_0_nonfight_1,train,0,1.0,1.0,1.0,1.0,1.0
F_121_1_0_0_0_nonfight_2,train,0,1.0,1.0,1.0,1.0,1.0
F_121_1_0_0_0_nonfight_3,train,0,1.0,1.0,1.0,1.0,1.0
F_122_1_1_0_0_fight_0_224_w0,train,1,0.0,0.0,1.0,0.0,0.0
F_122_1_1_0_0_fight_0_224_w1,train,1,0.71875,0.03125,1.0,0.71875,0.71875
F_122_1_1_0_0_fight_0_224_w2,train,1,0.90625,0.0,1.0,0.90625,0.90625
F_122_1_1_0_0_fight_431_2400_w0,train,1,0.75,0.0,1.0,0.75,0.75
F_122_1_1_0_0_fight_431_2400_w1,train,1,0.6875,0.0,1.0,0.6875,0.6875
F_122_1_1_0_0_fight_431_2400_w2,train,1,0.0,0.0,1.0,0.0,0.0
F_122_1_1_0_0_fight_2442_4158_w0,train,1,0.0,0.0,1.0,0.0,0.0
F_122_1_1_0_0_fight_2442_4158_w1,train,1,0.0,0.0,1.0,0.0,0.0
F_122_1_1_0_0_fight_2442_4158_w2,train,1,0.0,0.0,1.0,0.0,0.0
F_122_1_1_0_0_fight_4320_4357_w0,train,1,0.0,0.0,1.0,0.0,0.0
F_122_1_1_0_0_fight_4691_4800_w0,train,1,0.0,0.0,1.0,0.0,0.0
F_122_1_1_0_0_fight_4691_4800_w1,train,1,0.0,0.0,1.0,0.0,0.0
F_122_1_1_0_0_fight_4691_4800_w2,train,1,0.0,0.0,1.0,0.0,0.0
F_122_1_1_0_0_nonfight_0,train,0,0.0,0.0,1.0,0.0,0.0
F_122_1_1_0_0_nonfight_1,train,0,0.0,0.0,1.0,0.0,0.0
F_122_1_1_0_0_nonfight_2,train,0,0.625,0.0,1.0,0.625,0.625
F_122_1_1_0_0_nonfight_3,train,0,0.0,0.0,1.0,0.0,0.0
F_123_1_2_0_0_fight_0_431_w0,test,1,1.0,1.0,1.0,1.0,1.0
F_123_1_2_0_0_fight_0_431_w1,test,1,1.0,1.0,1.0,1.0,1.0
F_123_1_2_0_0_fight_0_431_w2,test,1,1.0,1.0,1.0,1.0,1.0
F_123_1_2_0_0_fight_480_900_w0,test,1,1.0,1.0,1.0,1.0,1.0
F_123_1_2_0_0_fight_480_900_w1,test,1,1.0,1.0,1.0,1.0,1.0
F_123_1_2_0_0_fight_480_900_w2,test,1,1.0,0.9375,1.0,1.0,1.0
F_123_1_2_0_0_fight_960_1440_w0,test,1,1.0,1.0,1.0,1.0,1.0
F_123_1_2_0_0_fight_960_1440_w1,test,1,1.0,1.0,1.0,1.0,1.0
F_123_1_2_0_0_fight_960_1440_w2,test,1,1.0,1.0,1.0,1.0,1.0
F_123_1_2_0_0_fight_1756_1920_w0,test,1,1.0,1.0,1.0,1.0,1.0
F_123_1_2_0_0_fight_1756_1920_w1,test,1,1.0,1.0,1.0,1.0,1.0
F_123_1_2_0_0_fight_1756_1920_w2,test,1,1.0,1.0,1.0,1.0,1.0
F_123_1_2_0_0_nonfight_0,test,0,1.0,1.0,1.0,1.0,1.0
F_123_1_2_0_0_nonfight_1,test,0,1.0,1.0,1.0,1.0,1.0
F_123_1_2_0_0_nonfight_2,test,0,1.0,1.0,1.0,1.0,1.0
F_123_1_2_0_0_nonfight_3,test,0,1.0,1.0,1.0,1.0,1.0
F_124_1_2_0_0_fight_601_960_w0,train,1,1.0,1.0,1.0,1.0,1.0
F_124_1_2_0_0_fight_601_960_w1,train,1,1.0,1.0,1.0,1.0,1.0
F_124_1_2_0_0_fight_601_960_w2,train,1,1.0,1.0,1.0,1.0,1.0
F_124_1_2_0_0_fight_1920_2400_w0,train,1,0.96875,0.875,1.0,1.0,1.0
F_124_1_2_0_0_fight_1920_2400_w1,train,1,0.9375,1.0,1.0,1.0,1.0
F_124_1_2_0_0_fight_1920_2400_w2,train,1,1.0,0.875,1.0,1.0,1.0
F_124_1_2_0_0_nonfight_0,train,0,1.0,1.0,1.0,1.0,1.0
F_124_1_2_0_0_nonfight_1,train,0,1.0,1.0,1.0,1.0,1.0
F_124_1_2_0_0_nonfight_2,train,0,1.0,1.0,1.0,1.0,1.0
F_124_1_2_0_0_nonfight_3,train,0,1.0,1.0,1.0,1.0,1.0
F_125_0_2_0_0_fight_8_98_w0,train,1,1.0,1.0,1.0,1.0,1.0
F_125_0_2_0_0_fight_8_98_w1,train,1,1.0,1.0,1.0,1.0,1.0
F_125_0_2_0_0_fight_191_480_w0,train,1,1.0,0.5625,1.0,1.0,1.0
F_125_0_2_0_0_fight_191_480_w1,train,1,1.0,0.5625,1.0,1.0,1.0
F_125_0_2_0_0_fight_191_480_w2,train,1,1.0,1.0,1.0,1.0,1.0
F_125_0_2_0_0_fight_783_866_w0,train,1,1.0,0.53125,1.0,1.0,1.0
F_125_0_2_0_0_fight_783_866_w1,train,1,1.0,0.59375,1.0,1.0,1.0
F_125_0_2_0_0_nonfight_0,train,0,1.0,1.0,1.0,1.0,1.0
F_125_0_2_0_0_nonfight_1,train,0,1.0,0.53125,1.0,1.0,1.0
F_125_0_2_0_0_nonfight_2,train,0,1.0,1.0,1.0,1.0,1.0
F_125_0_2_0_0_nonfight_3,train,0,1.0,0.625,1.0,1.0,1.0
F_126_1_0_0_0_fight_1388_1440_w0,val,1,0.09375,0.0,0.4375,0.09375,0.15625
F_126_1_0_0_0_nonfight_0,val,0,1.0,0.53125,0.96875,0.96875,1.0
F_126_1_0_0_0_nonfight_1,val,0,1.0,0.0,1.0,1.0,1.0
F_126_1_0_0_0_nonfight_2,val,0,1.0,0.6875,1.0,1.0,1.0
F_126_1_0_0_0_nonfight_3,val,0,1.0,0.71875,1.0,1.0,1.0
F_127_1_2_0_0_fight_0_271_w0,train,1,1.0,1.0,1.0,1.0,1.0
F_127_1_2_0_0_fight_0_271_w1,train,1,1.0,1.0,1.0,1.0,1.0
F_127_1_2_0_0_fight_0_271_w2,train,1,1.0,1.0,1.0,1.0,1.0
F_127_1_2_0_0_fight_357_492_w0,train,1,1.0,1.0,1.0,1.0,1.0
F_127_1_2_0_0_fight_357_492_w1,train,1,1.0,1.0,1.0,1.0,1.0
F_127_1_2_0_0_fight_357_492_w2,train,1,1.0,1.0,1.0,1.0,1.0
F_127_1_2_0_0_fight_651_792_w0,train,1,1.0,1.0,1.0,1.0,1.0
F_127_1_2_0_0_fight_651_792_w1,train,1,1.0,1.0,1.0,1.0,1.0
F_127_1_2_0_0_fight_651_792_w2,train,1,1.0,1.0,1.0,1.0,1.0
F_127_1_2_0_0_fight_919_960_w0,train,1,1.0,1.0,1.0,1.0,1.0
F_127_1_2_0_0_fight_1440_1460_w0,train,1,1.0,1.0,1.0,1.0,1.0
F_127_1_2_0_0_fight_2658_2880_w0,train,1,1.0,1.0,1.0,1.0,1.0
F_127_1_2_0_0_fight_2658_2880_w1,train,1,0.0,0.0,0.6875,0.0,0.0
F_127_1_2_0_0_fight_2658_2880_w2,train,1,1.0,1.0,1.0,1.0,1.0
F_127_1_2_0_0_nonfight_0,train,0,1.0,1.0,1.0,1.0,1.0
F_127_1_2_0_0_nonfight_1,train,0,1.0,1.0,1.0,1.0,1.0
F_127_1_2_0_0_nonfight_2,train,0,1.0,1.0,1.0,1.0,1.0
F_127_1_2_0_0_nonfight_3,train,0,1.0,1.0,1.0,1.0,1.0
F_128_0_0_0_0_fight_108_1420_w0,test,1,1.0,1.0,1.0,1.0,1.0
F_128_0_0_0_0_fight_108_1420_w1,test,1,1.0,1.0,1.0,1.0,1.0
F_128_0_0_0_0_fight_108_1420_w2,test,1,1.0,1.0,1.0,1.0,1.0
F_128_0_0_0_0_fight_1440_3360_w0,test,1,1.0,1.0,1.0,1.0,1.0
F_128_0_0_0_0_fight_1440_3360_w1,test,1,1.0,1.0,1.0,1.0,1.0
F_128_0_0_0_0_fight_1440_3360_w2,test,1,1.0,1.0,1.0,1.0,1.0
F_128_0_0_0_0_fight_4488_5280_w0,test,1,1.0,1.0,1.0,1.0,1.0
F_128_0_0_0_0_fight_4488_5280_w1,test,1,1.0,1.0,1.0,1.0,1.0
F_128_0_0_0_0_fight_4488_5280_w2,test,1,1.0,1.0,1.0,1.0,1.0
F_128_0_0_0_0_fight_6240_6720_w0,test,1,1.0,1.0,1.0,1.0,1.0
F_128_0_0_0_0_fight_6240_6720_w1,test,1,1.0,1.0,1.0,1.0,1.0
F_128_0_0_0_0_fight_6240_6720_w2,test,1,1.0,1.0,1.0,1.0,1.0
F_128_0_0_0_0_nonfight_0,test,0,1.0,1.0,1.0,1.0,1.0
F_128_0_0_0_0_nonfight_1,test,0,1.0,1.0,1.0,1.0,1.0
F_128_0_0_0_0_nonfight_2,test,0,1.0,1.0,1.0,1.0,1.0
F_128_0_0_0_0_nonfight_3,test,0,1.0,1.0,1.0,1.0,1.0
F_129_0_0_0_0_fight_93_159_w0,val,1,1.0,1.0,1.0,1.0,1.0
F_129_0_0_0_0_fight_93_159_w1,val,1,1.0,1.0,1.0,1.0,1.0
F_129_0_0_0_0_fight_1720_1894_w0,val,1,1.0,1.0,1.0,1.0,1.0
F_129_0_0_0_0_fight_1720_1894_w1,val,1,1.0,1.0,1.0,1.0,1.0
F_129_0_0_0_0_fight_1720_1894_w2,val,1,1.0,1.0,1.0,1.0,1.0
F_129_0_0_0_0_nonfight_0,val,0,1.0,1.0,1.0,1.0,1.0
F_129_0_0_0_0_nonfight_1,val,0,1.0,1.0,1.0,1.0,1.0
F_129_0_0_0_0_nonfight_2,val,0,1.0,1.0,1.0,1.0,1.0
F_129_0_0_0_0_nonfight_3,val,0,1.0,1.0,1.0,1.0,1.0
F_12_1_0_0_0_fight_3576_3840_w0,train,1,1.0,0.0,1.0,1.0,1.0
F_12_1_0_0_0_fight_3576_3840_w1,train,1,1.0,0.0,1.0,1.0,1.0
F_12_1_0_0_0_fight_3576_3840_w2,train,1,1.0,0.0,1.0,1.0,1.0
F_12_1_0_0_0_nonfight_0,train,0,0.9375,0.0,1.0,0.9375,0.9375
F_12_1_0_0_0_nonfight_1,train,0,1.0,0.0,1.0,1.0,1.0
F_12_1_0_0_0_nonfight_2,train,0,0.78125,0.0,1.0,0.78125,0.78125
F_12_1_0_0_0_nonfight_3,train,0,0.625,0.0,1.0,0.625,0.625
F_130_1_2_0_0_fight_492_669_w0,val,1,1.0,1.0,1.0,1.0,1.0
F_130_1_2_0_0_fight_492_669_w1,val,1,1.0,1.0,1.0,1.0,1.0
F_130_1_2_0_0_fight_492_669_w2,val,1,1.0,0.65625,1.0,1.0,1.0
F_130_1_2_0_0_fight_960_1228_w0,val,1,1.0,1.0,1.0,1.0,1.0
F_130_1_2_0_0_fight_960_1228_w1,val,1,1.0,0.15625,1.0,1.0,1.0
F_130_1_2_0_0_fight_960_1228_w2,val,1,1.0,1.0,1.0,1.0,1.0
F_130_1_2_0_0_fight_1611_1920_w0,val,1,1.0,1.0,1.0,1.0,1.0
F_130_1_2_0_0_fight_1611_1920_w1,val,1,0.875,0.5625,1.0,0.90625,0.90625
F_130_1_2_0_0_fight_1611_1920_w2,val,1,1.0,1.0,1.0,1.0,1.0
F_130_1_2_0_0_nonfight_0,val,0,1.0,1.0,1.0,1.0,1.0
F_130_1_2_0_0_nonfight_1,val,0,1.0,0.9375,1.0,1.0,1.0
F_130_1_2_0_0_nonfight_2,val,0,1.0,0.96875,1.0,1.0,1.0
F_130_1_2_0_0_nonfight_3,val,0,1.0,1.0,1.0,1.0,1.0
F_131_1_2_0_0_fight_239_757_w0,val,1,1.0,1.0,1.0,1.0,1.0
F_131_1_2_0_0_fight_239_757_w1,val,1,1.0,1.0,1.0,1.0,1.0
F_131_1_2_0_0_fight_239_757_w2,val,1,1.0,1.0,1.0,1.0,1.0
F_131_1_2_0_0_fight_906_960_w0,val,1,1.0,1.0,1.0,1.0,1.0
F_131_1_2_0_0_fight_1440_1494_w0,val,1,1.0,1.0,1.0,1.0,1.0
F_131_1_2_0_0_nonfight_0,val,0,1.0,1.0,1.0,1.0,1.0
F_131_1_2_0_0_nonfight_1,val,0,1.0,1.0,1.0,1.0,1.0
F_131_1_2_0_0_nonfight_2,val,0,1.0,1.0,1.0,1.0,1.0
F_131_1_2_0_0_nonfight_3,val,0,1.0,1.0,1.0,1.0,1.0
F_132_1_2_0_0_fight_480_656_w0,train,1,1.0,1.0,1.0,1.0,1.0
F_132_1_2_0_0_fight_480_656_w1,train,1,1.0,1.0,1.0,1.0,1.0
F_132_1_2_0_0_fight_480_656_w2,train,1,1.0,1.0,1.0,1.0,1.0
F_132_1_2_0_0_fight_1082_1115_w0,train,1,1.0,1.0,1.0,1.0,1.0
F_132_1_2_0_0_fight_1248_1657_w0,train,1,1.0,1.0,1.0,1.0,1.0
F_132_1_2_0_0_fight_1248_1657_w1,train,1,1.0,1.0,1.0,1.0,1.0
F_132_1_2_0_0_fight_1248_1657_w2,train,1,1.0,1.0,1.0,1.0,1.0
F_132_1_2_0_0_fight_1945_2400_w0,train,1,1.0,1.0,1.0,1.0,1.0
F_132_1_2_0_0_fight_1945_2400_w1,train,1,1.0,0.0,1.0,1.0,1.0
F_132_1_2_0_0_fight_1945_2400_w2,train,1,1.0,1.0,1.0,1.0,1.0
F_132_1_2_0_0_nonfight_0,train,0,1.0,1.0,1.0,1.0,1.0
F_132_1_2_0_0_nonfight_1,train,0,1.0,1.0,1.0,1.0,1.0
F_132_1_2_0_0_nonfight_2,train,0,1.0,1.0,1.0,1.0,1.0
F_132_1_2_0_0_nonfight_3,train,0,1.0,1.0,1.0,1.0,1.0
F_133_1_0_0_0_fight_422_1440_w0,train,1,1.0,1.0,1.0,1.0,1.0
F_133_1_0_0_0_fight_422_1440_w1,train,1,1.0,1.0,1.0,1.0,1.0
F_133_1_0_0_0_fight_422_1440_w2,train,1,1.0,1.0,1.0,1.0,1.0
F_133_1_0_0_0_fight_1920_2000_w0,train,1,1.0,1.0,1.0,1.0,1.0
F_133_1_0_0_0_fight_1920_2000_w1,train,1,1.0,1.0,1.0,1.0,1.0
F_133_1_0_0_0_fight_2200_2400_w0,train,1,1.0,1.0,1.0,1.0,1.0
F_133_1_0_0_0_fight_2200_2400_w1,train,1,1.0,1.0,1.0,1.0,1.0
F_133_1_0_0_0_fight_2200_2400_w2,train,1,1.0,0.96875,1.0,1.0,1.0
F_133_1_0_0_0_nonfight_0,train,0,1.0,1.0,1.0,1.0,1.0
F_133_1_0_0_0_nonfight_1,train,0,0.03125,0.0,0.125,0.0,0.03125
F_133_1_0_0_0_nonfight_2,train,0,1.0,1.0,1.0,1.0,1.0
F_133_1_0_0_0_nonfight_3,train,0,1.0,1.0,1.0,1.0,1.0
F_134_0_0_0_0_fight_1440_1528_w0,train,1,0.28125,0.0,1.0,0.28125,0.28125
F_134_0_0_0_0_fight_1440_1528_w1,train,1,0.34375,0.0,1.0,0.34375,0.34375
F_134_0_0_0_0_fight_2007_2400_w0,train,1,1.0,0.0,1.0,1.0,1.0
F_134_0_0_0_0_fight_2007_2400_w1,train,1,1.0,0.0,1.0,1.0,1.0
F_134_0_0_0_0_fight_2007_2400_w2,train,1,1.0,0.0,1.0,1.0,1.0
F_134_0_0_0_0_fight_6720_7010_w0,train,1,1.0,1.0,1.0,1.0,1.0
F_134_0_0_0_0_fight_6720_7010_w1,train,1,1.0,1.0,1.0,1.0,1.0
F_134_0_0_0_0_fight_6720_7010_w2,train,1,1.0,1.0,1.0,1.0,1.0
F_134_0_0_0_0_fight_7170_7200_w0,train,1,1.0,1.0,1.0,1.0,1.0
F_134_0_0_0_0_fight_10594_10707_w0,train,1,1.0,0.9375,1.0,1.0,1.0
F_134_0_0_0_0_fight_10594_10707_w1,train,1,1.0,1.0,1.0,1.0,1.0
F_134_0_0_0_0_fight_10594_10707_w2,train,1,1.0,1.0,1.0,1.0,1.0
F_134_0_0_0_0_fight_14880_15006_w0,train,1,1.0,1.0,1.0,1.0,1.0
F_134_0_0_0_0_fight_14880_15006_w1,train,1,1.0,1.0,1.0,1.0,1.0
F_134_0_0_0_0_fight_14880_15006_w2,train,1,1.0,1.0,1.0,1.0,1.0
F_134_0_0_0_0_fight_15095_15159_w0,train,1,1.0,1.0,1.0,1.0,1.0
F_134_0_0_0_0_fight_15095_15159_w1,train,1,1.0,1.0,1.0,1.0,1.0
F_134_0_0_0_0_fight_15456_15700_w0,train,1,1.0,1.0,1.0,1.0,1.0
F_134_0_0_0_0_fight_15456_15700_w1,train,1,1.0,1.0,1.0,1.0,1.0
F_134_0_0_0_0_fight_15456_15700_w2,train,1,1.0,1.0,1.0,1.0,1.0
F_134_0_0_0_0_nonfight_0,train,0,0.5,0.0,1.0,0.5,0.5
F_134_0_0_0_0_nonfight_1,train,0,1.0,1.0,1.0,1.0,1.0
F_134_0_0_0_0_nonfight_2,train,0,0.0,0.0,1.0,0.0,0.0
F_134_0_0_0_0_nonfight_3,train,0,1.0,1.0,1.0,1.0,1.0
F_135_1_2_0_0_fight_41_359_w0,val,1,0.9375,0.40625,1.0,0.9375,0.9375
F_135_1_2_0_0_fight_41_359_w1,val,1,1.0,1.0,1.0,1.0,1.0
F_135_1_2_0_0_fight_41_359_w2,val,1,1.0,1.0,1.0,1.0,1.0
F_135_1_2_0_0_nonfight_0,val,0,1.0,1.0,1.0,1.0,1.0
F_135_1_2_0_0_nonfight_1,val,0,1.0,1.0,1.0,1.0,1.0
F_135_1_2_0_0_nonfight_2,val,0,1.0,1.0,1.0,1.0,1.0
F_135_1_2_0_0_nonfight_3,val,0,1.0,0.9375,1.0,1.0,1.0
F_136_1_0_0_1_fight_492_604_w0,test,1,1.0,1.0,1.0,1.0,1.0
F_136_1_0_0_1_fight_492_604_w1,test,1,1.0,1.0,1.0,1.0,1.0
F_136_1_0_0_1_fight_492_604_w2,test,1,1.0,1.0,1.0,1.0,1.0
F_136_1_0_0_1_fight_773_932_w0,test,1,1.0,1.0,1.0,1.0,1.0
F_136_1_0_0_1_fight_773_932_w1,test,1,1.0,1.0,1.0,1.0,1.0
F_136_1_0_0_1_fight_773_932_w2,test,1,1.0,1.0,1.0,1.0,1.0
F_136_1_0_0_1_nonfight_0,test,0,1.0,1.0,1.0,1.0,1.0
F_136_1_0_0_1_nonfight_1,test,0,1.0,1.0,1.0,1.0,1.0
F_136_1_0_0_1_nonfight_2,test,0,1.0,1.0,1.0,1.0,1.0
F_136_1_0_0_1_nonfight_3,test,0,1.0,1.0,1.0,1.0,1.0
F_137_0_0_0_0_fight_0_415_w0,train,1,1.0,1.0,1.0,1.0,1.0
F_137_0_0_0_0_fight_0_415_w1,train,1,1.0,1.0,1.0,1.0,1.0
F_137_0_0_0_0_fight_0_415_w2,train,1,1.0,1.0,1.0,1.0,1.0
F_137_0_0_0_0_fight_823_960_w0,train,1,1.0,0.3125,1.0,1.0,1.0
F_137_0_0_0_0_fight_823_960_w1,train,1,1.0,0.1875,1.0,1.0,1.0
F_137_0_0_0_0_fight_823_960_w2,train,1,1.0,0.6875,1.0,1.0,1.0
F_137_0_0_0_0_nonfight_0,train,0,1.0,1.0,1.0,1.0,1.0
F_137_0_0_0_0_nonfight_1,train,0,1.0,1.0,1.0,1.0,1.0
F_137_0_0_0_0_nonfight_2,train,0,1.0,1.0,1.0,1.0,1.0
F_137_0_0_0_0_nonfight_3,train,0,1.0,1.0,1.0,1.0,1.0
F_138_0_0_0_0_fight_254_480_w0,train,1,1.0,1.0,1.0,1.0,1.0
F_138_0_0_0_0_fight_254_480_w1,train,1,1.0,1.0,1.0,1.0,1.0
F_138_0_0_0_0_fight_254_480_w2,train,1,0.9375,0.28125,0.8125,0.8125,0.9375
F_138_0_0_0_0_fight_906_1145_w0,train,1,1.0,0.0,1.0,1.0,1.0
F_138_0_0_0_0_fight_906_1145_w1,train,1,0.875,0.0,1.0,0.875,0.875
F_138_0_0_0_0_fight_906_1145_w2,train,1,0.5625,0.0,1.0,0.5625,0.5625
F_138_0_0_0_0_fight_1174_1208_w0,train,1,1.0,1.0,1.0,1.0,1.0
F_138_0_0_0_0_nonfight_0,train,0,1.0,0.40625,0.96875,0.96875,1.0
F_138_0_0_0_0_nonfight_1,train,0,1.0,0.46875,1.0,1.0,1.0
F_138_0_0_0_0_nonfight_2,train,0,1.0,0.625,1.0,1.0,1.0
F_138_0_0_0_0_nonfight_3,train,0,1.0,0.0,1.0,1.0,1.0
F_139_0_0_0_0_fight_480_536_w0,train,1,0.0625,0.0,1.0,0.0625,0.0625
F_139_0_0_0_0_fight_1300_1440_w0,train,1,1.0,0.875,1.0,1.0,1.0
F_139_0_0_0_0_fight_1300_1440_w1,train,1,1.0,1.0,1.0,1.0,1.0
F_139_0_0_0_0_fight_1300_1440_w2,train,1,1.0,0.96875,1.0,1.0,1.0
F_139_0_0_0_0_fight_1452_1498_w0,train,1,1.0,1.0,1.0,1.0,1.0
F_139_0_0_0_0_fight_2171_2385_w0,train,1,1.0,1.0,1.0,1.0,1.0
F_139_0_0_0_0_fight_2171_2385_w1,train,1,1.0,1.0,1.0,1.0,1.0
F_139_0_0_0_0_fight_2171_2385_w2,train,1,1.0,1.0,1.0,1.0,1.0
F_139_0_0_0_0_nonfight_0,train,0,1.0,0.28125,1.0,1.0,1.0
F_139_0_0_0_0_nonfight_1,train,0,0.65625,0.0,1.0,0.65625,0.65625
F_139_0_0_0_0_nonfight_2,train,0,0.9375,0.0,1.0,0.9375,0.9375
F_139_0_0_0_0_nonfight_3,train,0,1.0,1.0,1.0,1.0,1.0
F_13_1_2_0_0_fight_0_480_w0,test,1,1.0,1.0,1.0,1.0,1.0
F_13_1_2_0_0_fight_0_480_w1,test,1,1.0,1.0,1.0,1.0,1.0
F_13_1_2_0_0_fight_0_480_w2,test,1,1.0,1.0,1.0,1.0,1.0
F_13_1_2_0_0_fight_2400_2700_w0,test,1,1.0,1.0,1.0,1.0,1.0
F_13_1_2_0_0_fight_2400_2700_w1,test,1,1.0,1.0,1.0,1.0,1.0
F_13_1_2_0_0_fight_2400_2700_w2,test,1,1.0,1.0,1.0,1.0,1.0
F_13_1_2_0_0_fight_4081_4133_w0,test,1,1.0,1.0,1.0,1.0,1.0
F_13_1_2_0_0_fight_4141_4186_w0,test,1,1.0,1.0,1.0,1.0,1.0
F_13_1_2_0_0_fight_4195_4320_w0,test,1,1.0,1.0,1.0,1.0,1.0
F_13_1_2_0_0_fight_4195_4320_w1,test,1,1.0,1.0,1.0,1.0,1.0
F_13_1_2_0_0_fight_4195_4320_w2,test,1,1.0,1.0,1.0,1.0,1.0
F_13_1_2_0_0_nonfight_0,test,0,1.0,0.84375,1.0,1.0,1.0
F_13_1_2_0_0_nonfight_1,test,0,1.0,1.0,1.0,1.0,1.0
F_13_1_2_0_0_nonfight_2,test,0,1.0,1.0,1.0,1.0,1.0
F_13_1_2_0_0_nonfight_3,test,0,0.71875,0.0625,0.96875,0.71875,0.71875
F_140_0_0_0_0_fight_0_480_w0,test,1,1.0,0.9375,1.0,1.0,1.0
F_140_0_0_0_0_fight_0_480_w1,test,1,1.0,1.0,1.0,1.0,1.0
F_140_0_0_0_0_fight_0_480_w2,test,1,1.0,1.0,1.0,1.0,1.0
F_140_0_0_0_0_fight_897_1119_w0,test,1,1.0,1.0,1.0,1.0,1.0
F_140_0_0_0_0_fight_897_1119_w1,test,1,1.0,1.0,1.0,1.0,1.0
F_140_0_0_0_0_fight_897_1119_w2,test,1,1.0,1.0,1.0,1.0,1.0
F_140_0_0_0_0_fight_1440_1920_w0,test,1,1.0,1.0,1.0,1.0,1.0
F_140_0_0_0_0_fight_1440_1920_w1,test,1,1.0,1.0,1.0,1.0,1.0
F_140_0_0_0_0_fight_1440_1920_w2,test,1,1.0,1.0,1.0,1.0,1.0
F_140_0_0_0_0_fight_2328_2400_w0,test,1,1.0,1.0,1.0,1.0,1.0
F_140_0_0_0_0_fight_2328_2400_w1,test,1,1.0,1.0,1.0,1.0,1.0
F_140_0_0_0_0_nonfight_0,test,0,1.0,1.0,1.0,1.0,1.0
F_140_0_0_0_0_nonfight_1,test,0,1.0,1.0,1.0,1.0,1.0
F_140_0_0_0_0_nonfight_2,test,0,1.0,1.0,1.0,1.0,1.0
F_140_0_0_0_0_nonfight_3,test,0,1.0,1.0,1.0,1.0,1.0
